Type,Typical.Action.Chain.Pos,Noun,Tense,Polarity,Co.2.Pr,Pr.2.Pr,Style,Gender,Age,Education,Speaker
Plural,Heads,monja,All.Others,Positive,Pluralized,Singular,Interview,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,muerto,All.Others,Positive,Singular,No.Priming,Interview,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,padre,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,peligro,Present-Preterit,Negative,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,peligro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,bandera,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,tanto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,huevo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,talento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,talento,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,animal,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,indicio,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ19H22
Singular,Tails-Settings,lo,All.Others,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,cambio,All.Others,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ20H11
Plural,Heads,maestro,All.Others,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,persona,Present-Preterit,Positive,Singular,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cambio,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cambio,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cosa,Present-Preterit,Negative,Singular,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ20H11
Plural,Heads,padre,All.Others,Positive,Pluralized,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cosa,Present-Preterit,Negative,Pluralized,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,bandera,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,animal,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Heads,lo,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Heads,lo,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,libro,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,libro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,lo,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,huevo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Plural,Tails-Settings,tipo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ20H11
Singular,Tails-Settings,cambio,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,experiencia,All.Others,Positive,Pluralized,Singular,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,discusion,All.Others,Positive,Singular,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,pelea,All.Others,Positive,Singular,Singular,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,beneficio,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,muchacho,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,hermana,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,hermana,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,estudiante,All.Others,Positive,Pluralized,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,vez,All.Others,Positive,Pluralized,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,padre,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,cana,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,muerto,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,huracan,All.Others,Positive,Pluralized,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,medio comunitativo,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,padre,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,bandera,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,tanto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,huevo,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,juego,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,talento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,talento,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Heads,pelotero,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ21H21
Plural,Tails-Settings,cosa,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,Pluralized,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,cosa,All.Others,Positive,Pluralized,Singular,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,Pluralized,Singular,Interview,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,cambio,All.Others,Positive,Pluralized,Singular,Interview,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,cambio,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,senor,All.Others,Positive,Singular,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,mujer,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,regla,All.Others,Negative,Singular,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,regla,Present-Preterit,Positive,Singular,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,regla,Present-Preterit,Positive,Singular,Singular,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,sitio,Present-Preterit,Positive,Singular,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,palabra,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,diferencia,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,palabra,Present-Preterit,Positive,Pluralized,Singular,Interview,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,padre,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,peligro,Present-Preterit,Negative,Pluralized,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,ladron,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,bandera,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,tanto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,gente,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,persona,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,huevo,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,juego,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,talento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,talento,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,pelotero,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,animal,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
