Response.variable,Variety,Speaker,Speaker.sex,Speaker.YOB,Semantics,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Theme.type,Theme.animacy,Theme.length
D,US,1209,M,1954,A,P,A,Definite,1,N,I,3
D,US,1209,M,1954,A,P,A,Definite,1,N,I,3
D,US,1214,F,1960,T,P,A,Definite,1,N,I,3
D,US,1225,F,1946,T,P,A,Definite,1,N,I,3
D,US,1225,F,1946,A,P,A,Definite,1,N,I,3
D,US,1229,F,1950,A,P,I,Definite,1,N,T,3
D,US,1229,F,1950,C,P,A,Definite,1,N,I,3
D,US,1232,M,1958,A,P,A,Definite,1,N,I,3
D,US,1233,F,1931,A,P,I,Definite,1,N,I,3
D,US,1233,F,1931,A,P,I,Definite,1,N,I,3
D,US,1233,F,1931,A,P,I,Definite,1,N,I,3
D,US,1235,F,1957,A,P,A,Definite,1,N,T,3
D,US,1236,F,1965,A,P,I,Definite,1,N,I,3
D,US,1239,M,1936,A,N,A,Indefinite,1,N,I,3
D,US,1239,M,1936,A,P,A,Definite,1,N,I,3
D,US,1248,F,1936,A,P,I,Definite,1,N,I,3
D,US,1248,F,1936,T,P,A,Definite,1,N,I,3
D,US,1253,F,1958,A,P,A,Definite,1,N,T,3
D,US,1255,M,1953,A,P,A,Definite,1,N,I,3
D,US,1257,M,1933,A,I,A,Definite,1,N,I,3
D,US,1258,M,1956,A,P,A,Definite,1,N,I,3
D,US,1259,F,1963,A,P,A,Definite,1,N,A,3
D,US,1264,F,1943,A,P,A,Definite,1,N,I,3
D,US,1266,F,1947,T,P,A,Definite,1,I,I,3
D,US,1268,F,1961,A,P,A,Definite,1,N,I,3
D,US,1281,F,1955,C,P,A,Definite,1,N,I,3
D,US,1292,F,1942,A,P,A,Definite,1,N,T,3
D,US,1300,F,1938,A,P,A,Definite,1,N,I,3
D,US,1302,F,1947,A,P,A,Definite,1,N,T,3
D,US,1302,F,1947,T,P,A,Definite,1,N,I,3
D,US,1324,F,1954,A,P,A,Definite,1,N,T,3
D,US,1341,F,1944,A,P,I,Definite,1,N,I,3
D,US,1342,F,1937,A,P,A,Definite,1,N,I,3
D,US,1344,F,1935,A,P,A,Definite,1,N,I,3
D,US,1352,F,1959,T,P,A,Definite,1,N,I,3
D,US,1361,F,1966,A,P,A,Definite,1,N,I,3
D,US,1367,F,1955,A,P,A,Definite,1,N,I,3
D,US,1367,F,1955,A,P,A,Definite,1,N,I,3
D,US,1371,F,1970,A,P,A,Definite,1,N,I,3
D,US,1381,F,1924,A,I,A,Indefinite,1,N,I,3
D,US,1385,F,1956,A,I,A,Indefinite,1,N,I,3
D,US,1385,F,1956,A,I,A,Indefinite,1,N,I,3
D,US,1394,F,1931,A,P,A,Definite,1,N,I,3
D,US,1394,F,1931,A,P,A,Definite,1,N,I,3
D,US,1400,F,1942,A,P,A,Definite,1,N,I,3
D,US,1406,M,1954,A,P,A,Definite,1,N,I,3
D,US,1409,F,1941,T,P,A,Definite,1,N,A,3
D,US,1412,F,1961,T,P,A,Definite,1,N,I,3
D,US,1417,F,1962,A,P,A,Definite,1,N,I,3
D,US,1420,M,1966,A,P,A,Definite,1,N,I,3
D,US,1426,M,1952,A,P,A,Definite,1,N,I,3
D,US,1429,M,1964,T,P,L,Definite,1,N,I,3
D,US,1436,M,1940,T,P,A,Definite,1,N,I,3
D,US,1437,F,1941,A,P,A,Definite,1,N,T,3
D,US,1437,F,1941,C,P,A,Definite,1,N,I,3
D,US,1444,F,1962,T,N,A,Definite,3,N,A,3
D,US,1446,M,1969,C,P,A,Definite,1,N,I,3
D,US,1447,F,1950,A,P,I,Definite,1,N,I,3
D,US,1449,M,1969,A,P,A,Definite,1,N,I,3
D,US,1450,F,1927,T,N,A,Definite,2,N,I,3
D,US,1459,M,1947,A,P,A,Definite,1,N,I,3
D,US,1467,M,1955,A,P,A,Definite,1,N,I,3
D,US,1467,M,1955,T,P,A,Definite,1,I,I,3
D,US,1470,M,1944,A,P,A,Definite,1,N,I,3
D,US,1472,M,1950,A,P,A,Definite,1,N,I,3
D,US,1473,F,1932,A,P,A,Definite,1,N,I,3
D,US,1475,F,1958,A,N,C,Indefinite,2,N,I,3
D,US,1476,M,1955,C,P,A,Definite,1,N,I,3
D,US,1477,M,1957,T,P,A,Definite,1,N,I,3
D,US,1481,F,1935,C,P,A,Definite,1,N,I,5
D,US,1481,F,1935,T,P,A,Definite,1,I,I,3
D,US,1481,F,1935,A,P,A,Definite,1,N,I,3
D,US,1482,F,1970,T,N,A,Definite,4,P,I,3
D,US,1485,M,1956,C,P,A,Definite,1,N,I,3
D,US,1486,M,1963,T,P,A,Definite,1,N,I,5
D,US,1487,M,1967,T,P,A,Definite,1,I,I,3
D,US,1488,M,1947,A,P,A,Definite,1,N,I,3
D,US,1497,M,1932,A,P,A,Definite,1,N,I,3
D,US,1497,M,1932,A,P,A,Definite,1,N,T,3
D,US,1516,M,1964,A,P,A,Definite,1,N,I,3
D,US,1516,M,1964,A,P,A,Definite,1,N,I,3
D,US,1525,M,1959,A,P,A,Definite,1,N,I,3
D,US,1531,M,1967,A,P,A,Definite,1,N,I,3
D,US,1533,M,1965,A,P,A,Definite,1,N,I,3
D,US,1543,M,1959,T,P,A,Definite,1,D,I,3
D,US,1555,M,1960,A,P,A,Definite,1,N,I,3
D,US,1570,M,1961,A,P,A,Definite,1,N,I,3
D,US,1573,M,1966,A,P,A,Definite,1,N,I,3
D,US,1573,M,1966,A,P,A,Definite,1,N,T,3
D,US,1577,M,1962,C,P,A,Definite,1,N,I,3
D,US,1582,M,1953,A,P,A,Definite,1,N,T,3
D,US,1586,M,1965,T,P,A,Definite,1,N,I,3
D,US,1597,M,1962,A,P,A,Definite,1,N,I,3
D,US,1613,M,1961,A,P,A,Definite,1,N,T,3
D,US,1613,M,1961,A,P,A,Definite,1,N,T,3
D,US,1661,M,1956,T,P,A,Definite,1,N,I,3
D,US,1674,F,1946,A,P,A,Definite,1,N,I,3
D,US,1680,F,1950,A,P,A,Definite,1,N,T,3
D,US,1699,M,1964,T,P,A,Definite,1,N,I,3
D,US,1002,F,1963,A,P,I,Definite,1,N,I,4
D,US,1002,F,1963,A,P,A,Definite,1,N,I,4
D,US,1007,F,1965,A,N,A,Indefinite,1,N,I,4
D,US,1007,F,1965,A,P,A,Definite,1,N,I,4
D,US,1010,M,1932,A,N,A,Definite,2,N,I,4
D,US,1018,F,1962,A,P,A,Definite,1,N,I,4
D,US,1018,F,1962,A,P,A,Definite,1,N,T,4
D,US,1019,M,1941,A,P,A,Definite,1,N,I,4
D,US,1025,M,1953,A,P,I,Definite,1,N,I,4
D,US,1027,F,1961,A,N,A,Definite-pn,1,N,I,4
D,US,1028,M,1965,A,P,A,Definite,1,N,A,4
D,US,1028,M,1965,T,P,A,Definite,1,I,I,4
D,US,1028,M,1965,A,P,A,Definite,1,N,I,4
D,US,1028,M,1965,A,P,A,Definite,1,N,I,4
D,US,1042,F,1938,A,P,A,Definite,1,N,I,4
D,US,1051,M,1954,C,P,A,Definite,1,N,I,4
D,US,1057,F,1963,A,P,A,Definite,1,N,I,4
D,US,1059,M,1963,A,P,A,Definite,1,N,I,4
D,US,1064,F,1951,T,P,A,Definite,1,N,I,4
D,US,1071,F,1951,A,P,A,Definite,1,N,I,4
D,US,1074,F,1968,A,P,A,Definite,1,N,I,4
D,US,1083,F,1962,A,P,A,Definite,1,N,I,4
D,US,1085,M,1947,A,P,A,Definite,1,N,I,4
D,US,1087,M,1958,A,P,A,Definite,1,N,I,4
D,US,1095,M,1958,A,P,A,Definite,1,N,I,4
D,US,1096,F,1963,A,P,A,Definite,1,N,I,4
D,US,1096,F,1963,A,P,A,Definite,1,N,I,4
D,US,1103,M,1950,A,P,A,Definite,1,N,I,4
D,US,1104,M,1938,T,P,A,Definite,1,N,I,4
D,US,1104,M,1938,A,P,A,Definite,1,N,I,4
D,US,1104,M,1938,A,P,A,Definite,1,N,T,4
D,US,1104,M,1938,A,P,A,Definite,1,N,I,4
D,US,1117,M,1950,T,P,A,Definite,1,N,I,4
D,US,1119,M,1946,A,P,A,Definite,1,N,I,4
D,US,1122,M,1964,A,P,A,Definite,1,N,I,4
D,US,1122,M,1964,A,P,A,Definite,1,N,I,4
D,US,1124,M,1960,A,P,A,Definite,1,N,I,4
D,US,1127,M,1933,T,P,A,Definite,1,N,I,4
D,US,1128,M,1933,T,P,A,Definite,1,N,I,4
D,US,1138,F,1961,A,P,A,Definite,1,N,T,4
D,US,1139,M,1956,A,P,A,Definite,1,N,I,4
D,US,1141,M,1962,A,P,A,Definite,1,N,I,4
D,US,1146,M,1961,A,N,A,Definite,2,N,I,4
D,US,1148,F,1959,A,N,A,Indefinite,1,N,I,4
D,US,1151,M,1953,T,P,A,Definite,1,N,I,4
D,US,1155,F,1941,T,P,A,Definite,1,N,I,5
D,US,1167,M,1969,T,P,A,Definite,1,N,I,1
D,US,1171,M,1956,A,P,A,Definite,1,N,I,4
D,US,1179,F,1959,A,N,I,Definite,2,N,I,4
D,US,1181,M,1958,A,P,A,Definite,1,N,I,4
D,US,1194,M,1963,A,P,A,Definite,1,N,I,4
D,US,1204,F,1951,C,P,A,Definite,1,N,I,4
D,US,1208,F,1941,C,P,A,Definite,1,N,I,4
D,US,1214,F,1960,T,P,A,Definite,1,N,I,4
D,US,1219,M,1953,T,I,A,Definite,1,N,I,4
D,US,1225,F,1946,T,P,A,Definite,1,N,I,4
D,US,1229,F,1950,C,P,A,Definite,1,N,I,4
D,US,1238,F,1966,A,P,I,Definite,1,N,T,4
D,US,1244,F,1937,A,P,A,Definite,1,N,I,4
D,US,1244,F,1937,A,N,I,Indefinite,1,N,I,4
D,US,1255,M,1953,A,P,A,Definite,1,N,I,4
D,US,1257,M,1933,A,P,A,Definite,1,N,I,4
D,US,1263,F,1934,A,P,A,Definite,1,N,I,4
D,US,1268,F,1961,A,P,A,Definite,1,N,I,4
D,US,1281,F,1955,T,P,A,Definite,1,N,I,4
D,US,1281,F,1955,T,P,A,Definite,1,N,I,4
D,US,1282,F,1945,T,P,A,Definite,1,N,I,4
D,US,1291,F,1945,T,P,A,Definite,1,N,I,4
D,US,1292,F,1942,A,P,A,Definite,1,N,I,4
D,US,1300,F,1938,A,P,A,Definite,1,N,I,4
D,US,1300,F,1938,A,P,A,Definite,1,N,I,4
D,US,1300,F,1938,A,P,A,Definite,1,N,I,4
D,US,1304,M,1950,A,P,A,Definite,1,N,I,4
D,US,1307,F,1953,A,P,A,Definite,1,N,T,1
D,US,1312,M,1951,C,P,A,Definite,1,N,I,4
D,US,1313,F,1956,T,P,A,Definite,1,N,I,4
D,US,1320,F,1962,A,P,I,Definite,1,N,I,4
D,US,1321,M,1959,C,P,A,Definite,1,N,I,4
D,US,1324,F,1954,C,P,A,Definite,1,N,I,4
D,US,1349,F,1965,A,P,A,Definite,1,N,I,4
D,US,1357,F,1936,A,P,A,Definite,1,N,I,4
D,US,1359,M,1952,A,P,A,Definite,1,N,I,4
D,US,1370,M,1964,A,P,A,Definite,1,N,I,4
D,US,1381,F,1924,A,N,A,Definite-pn,2,N,I,4
D,US,1385,F,1956,C,P,A,Definite,1,N,I,4
D,US,1385,F,1956,A,P,A,Definite,1,N,I,4
D,US,1389,F,1971,A,P,A,Definite,1,N,T,4
D,US,1393,F,1935,A,P,I,Definite,1,N,I,4
D,US,1394,F,1931,A,P,A,Definite,1,N,I,4
D,US,1402,M,1924,A,P,A,Definite,1,N,I,4
D,US,1406,M,1954,A,P,A,Definite,1,N,I,5
D,US,1407,M,1949,A,N,I,Definite,2,N,I,4
D,US,1408,F,1961,A,P,I,Definite,1,N,I,4
D,US,1410,F,1955,A,N,A,Definite,2,N,I,4
D,US,1410,F,1955,A,D,I,Definite,1,N,I,4
D,US,1414,F,1941,C,P,A,Definite,1,N,I,4
D,US,1418,M,1970,A,P,A,Definite,1,N,I,4
D,US,1420,M,1966,A,P,A,Definite,1,N,I,4
D,US,1421,M,1962,A,P,A,Definite,1,N,I,4
D,US,1436,M,1940,T,P,A,Definite,1,N,I,4
D,US,1437,F,1941,T,P,A,Definite,1,N,I,4
D,US,1438,M,1959,T,P,A,Definite,1,N,I,4
D,US,1440,F,1945,T,P,A,Definite,1,N,I,4
D,US,1444,F,1962,A,N,C,Definite,2,N,I,4
D,US,1449,M,1969,A,P,A,Definite,1,N,I,4
D,US,1455,F,1960,A,P,A,Definite,1,N,T,4
D,US,1458,M,1948,T,P,A,Definite,1,N,I,4
D,US,1458,M,1948,A,N,A,Definite-pn,2,N,I,4
D,US,1462,M,1961,T,N,A,Definite,4,N,I,4
D,US,1465,F,1942,A,P,A,Definite,1,N,I,4
D,US,1467,M,1955,A,P,A,Definite,1,N,I,4
D,US,1472,M,1950,A,P,A,Definite,1,N,I,4
D,US,1473,F,1932,T,P,A,Definite,3,I,I,4
D,US,1480,F,1959,C,P,A,Definite,1,N,I,5
D,US,1481,F,1935,A,P,I,Definite,1,N,I,4
D,US,1494,M,1941,A,P,A,Definite,1,N,I,4
D,US,1501,F,1962,A,P,A,Definite,1,N,I,4
D,US,1501,F,1962,A,P,A,Definite,1,N,I,4
D,US,1513,F,1936,A,P,A,Definite,1,N,I,4
D,US,1524,M,1963,A,P,A,Definite,1,N,T,4
D,US,1524,M,1963,A,N,A,Definite,5,N,I,4
D,US,1525,M,1959,A,N,A,Definite,2,N,I,4
D,US,1532,M,1965,A,P,A,Definite,1,N,I,4
D,US,1533,M,1965,T,P,A,Definite,1,N,I,2
D,US,1533,M,1965,T,P,A,Definite,1,N,I,4
D,US,1554,M,1960,A,P,A,Definite,1,N,I,4
D,US,1555,M,1960,A,P,A,Definite,1,N,T,4
D,US,1567,M,1946,A,P,A,Definite,1,N,I,4
D,US,1607,M,1945,A,P,A,Definite,1,N,I,4
D,US,1646,F,1967,T,P,A,Definite,1,N,I,4
D,US,1661,M,1956,A,N,A,Definite,2,N,T,6
D,US,1669,F,1954,T,P,A,Definite,1,N,I,4
D,US,1680,F,1950,A,P,A,Definite,1,N,T,4
D,US,1697,F,1940,C,P,A,Definite,1,N,I,4
D,US,1002,F,1963,A,P,A,Definite,1,N,I,4
D,US,1005,F,1956,A,P,A,Definite,1,I,I,5
D,US,1005,F,1956,A,P,I,Definite,1,N,I,5
D,US,1028,M,1965,A,N,A,Definite,2,N,I,5
D,US,1032,F,1943,A,P,A,Definite,1,N,I,5
D,US,1033,F,1965,A,P,A,Definite,1,N,I,5
D,US,1042,F,1938,A,P,A,Definite,1,I,I,5
D,US,1064,F,1951,T,P,A,Definite,1,N,I,5
D,US,1070,M,1962,A,P,A,Definite,1,N,I,5
D,US,1070,M,1962,A,P,A,Definite,1,N,I,5
D,US,1073,M,1967,A,P,A,Definite,1,N,I,5
D,US,1073,M,1967,A,P,A,Definite,1,N,I,5
D,US,1087,M,1958,A,P,A,Definite,1,N,I,5
D,US,1115,M,1958,A,I,A,Indefinite,1,N,I,5
D,US,1116,M,1955,A,P,A,Definite,1,N,I,5
D,US,1117,M,1950,A,P,A,Definite,1,N,I,5
D,US,1121,M,1937,C,P,A,Definite,1,N,I,5
D,US,1127,M,1933,T,P,A,Definite,1,N,I,5
D,US,1128,M,1933,A,P,I,Definite,1,N,I,5
D,US,1140,M,1941,A,P,I,Definite,1,N,I,5
D,US,1140,M,1941,A,N,A,Definite,2,N,I,5
D,US,1141,M,1962,A,N,A,Definite,2,N,T,5
D,US,1145,M,1969,A,P,C,Definite,1,N,T,5
D,US,1151,M,1953,T,I,A,Indefinite,1,N,I,5
D,US,1155,F,1941,T,P,A,Definite,1,N,I,5
D,US,1156,F,1946,A,P,A,Definite,1,N,I,5
D,US,1168,M,1949,A,P,C,Definite,1,N,I,5
D,US,1174,M,1962,A,N,A,Definite,2,N,I,5
D,US,1175,F,1956,T,P,A,Definite,1,N,I,6
D,US,1179,F,1959,A,P,A,Definite,1,N,I,5
D,US,1181,M,1958,T,N,L,Indefinite,2,N,I,5
D,US,1208,F,1941,A,P,A,Definite,1,N,I,5
D,US,1213,M,1929,A,P,A,Definite,1,N,I,5
D,US,1214,F,1960,A,I,A,Definite,1,N,I,5
D,US,1230,F,1961,A,P,I,Definite,1,N,I,5
D,US,1230,F,1961,A,P,A,Definite,1,N,I,5
D,US,1230,F,1961,A,P,A,Definite,1,N,I,5
D,US,1235,F,1957,C,P,A,Definite,1,N,I,5
D,US,1237,M,1965,A,I,A,Indefinite,1,N,I,5
D,US,1244,F,1937,C,P,A,Definite,1,N,I,5
D,US,1252,F,1933,A,P,A,Definite,1,N,I,5
D,US,1259,F,1963,A,P,A,Definite,1,N,I,5
D,US,1260,F,1953,C,P,A,Definite,1,N,I,5
D,US,1268,F,1961,A,P,A,Definite,1,N,I,5
D,US,1281,F,1955,A,P,A,Definite,1,N,I,5
D,US,1285,F,1939,A,P,C,Definite,1,N,I,5
D,US,1304,M,1950,A,P,A,Definite,1,N,I,5
D,US,1307,F,1953,A,P,A,Definite,1,I,I,5
D,US,1312,M,1951,A,P,A,Definite,1,N,I,5
D,US,1316,F,1951,A,P,A,Definite,1,N,I,5
D,US,1320,F,1962,C,P,A,Definite,1,N,I,5
D,US,1321,M,1959,A,P,A,Definite,1,I,I,5
D,US,1325,M,1960,T,P,A,Definite,1,N,I,5
D,US,1341,F,1944,C,P,A,Definite,1,N,I,5
D,US,1349,F,1965,A,P,A,Definite,1,N,I,5
D,US,1352,F,1959,A,P,A,Definite,1,N,T,5
D,US,1378,M,1940,T,P,A,Definite,1,N,I,5
D,US,1379,M,1933,A,P,A,Definite,1,N,L,5
D,US,1390,M,1942,A,N,A,Definite,2,N,I,5
D,US,1393,F,1935,A,N,I,Definite-pn,5,N,I,5
D,US,1406,M,1954,A,P,A,Definite,1,N,I,5
D,US,1414,F,1941,A,P,I,Definite,1,N,I,5
D,US,1415,F,1939,A,P,A,Definite,1,N,I,5
D,US,1440,F,1945,T,P,A,Definite,1,N,I,5
D,US,1457,M,1954,A,N,A,Indefinite,1,N,I,5
D,US,1461,F,1962,A,P,A,Definite,1,N,I,5
D,US,1470,M,1944,T,P,A,Definite,1,N,I,5
D,US,1477,M,1957,A,N,A,Definite-pn,1,N,I,5
D,US,1477,M,1957,A,P,I,Definite,1,N,I,5
D,US,1477,M,1957,T,P,A,Definite,1,N,I,5
D,US,1486,M,1963,A,P,A,Definite,1,N,I,5
D,US,1513,F,1936,A,P,A,Definite,1,N,I,5
D,US,1516,M,1964,A,P,A,Definite,1,N,I,5
D,US,1530,M,1968,A,P,A,Definite,1,N,I,5
D,US,1533,M,1965,A,P,A,Definite,1,N,I,5
D,US,1549,M,1950,A,P,A,Definite,1,N,I,5
D,US,1549,M,1950,A,P,A,Definite,1,N,T,5
D,US,1557,M,1969,A,P,A,Definite,1,N,I,5
D,US,1568,M,1962,A,P,I,Definite,1,N,I,5
D,US,1596,M,1956,C,P,A,Definite,1,N,I,6
D,US,1641,F,1963,A,P,A,Definite,1,N,I,5
D,US,1676,M,1964,T,P,C,Definite,1,N,I,5
D,US,1688,M,1965,A,P,A,Definite,1,N,I,5
D,US,1011,F,1964,A,P,I,Definite,1,N,I,6
D,US,1019,M,1941,A,P,A,Definite,1,N,I,6
D,US,1026,F,1957,A,P,A,Definite,1,N,I,6
D,US,1039,M,1943,A,P,A,Definite,1,I,I,6
D,US,1043,F,1936,A,P,A,Definite,1,N,I,6
D,US,1050,M,1950,A,P,I,Definite,1,I,I,6
D,US,1052,M,1930,A,P,A,Definite,1,N,T,6
D,US,1060,F,1942,A,P,A,Definite,1,N,T,6
D,US,1074,F,1968,A,N,A,Definite,2,N,I,6
D,US,1083,F,1962,T,N,A,Indefinite,2,N,I,6
D,US,1085,M,1947,A,P,A,Definite,1,N,T,6
D,US,1102,M,1965,A,P,I,Definite,1,N,I,6
D,US,1104,M,1938,A,P,A,Definite,1,N,I,6
D,US,1104,M,1938,A,P,A,Definite,1,N,I,6
D,US,1115,M,1958,A,P,A,Definite,1,N,I,6
D,US,1120,F,1969,T,N,A,Definite-pn,3,N,I,6
D,US,1120,F,1969,C,P,A,Definite,1,N,I,7
D,US,1121,M,1937,C,P,A,Definite,1,I,I,6
D,US,1139,M,1956,A,P,A,Definite,1,N,I,6
D,US,1149,F,1954,C,P,A,Definite,1,I,I,7
D,US,1151,M,1953,T,P,A,Definite,1,N,I,6
D,US,1156,F,1946,A,P,A,Definite,1,N,I,6
D,US,1175,F,1956,A,N,A,Indefinite,6,N,I,16
D,US,1175,F,1956,T,P,A,Definite,1,N,I,6
D,US,1176,F,1959,A,P,I,Definite,1,N,I,6
D,US,1191,M,1940,A,I,A,Definite,1,N,T,6
D,US,1209,M,1954,A,N,C,Definite,3,I,I,6
D,US,1225,F,1946,A,N,A,Definite,2,N,I,6
D,US,1239,M,1936,A,N,A,Definite,2,N,L,6
D,US,1239,M,1936,A,P,A,Definite,1,N,I,6
D,US,1263,F,1934,A,P,I,Definite,1,N,I,6
D,US,1264,F,1943,A,P,A,Definite,1,N,I,6
D,US,1280,F,1958,A,P,A,Definite,1,N,I,6
D,US,1303,F,1946,A,P,I,Definite,1,N,I,7
D,US,1327,F,1944,C,P,A,Definite,1,N,I,6
D,US,1388,M,1967,T,P,A,Definite,1,N,I,6
D,US,1390,M,1942,A,P,A,Definite,1,N,I,6
D,US,1450,F,1927,T,P,A,Definite,1,N,I,6
D,US,1467,M,1955,T,P,A,Definite,1,N,I,6
D,US,1471,M,1952,A,P,A,Definite,1,N,I,6
D,US,1481,F,1935,C,P,A,Definite,1,N,I,7
D,US,1487,M,1967,A,P,A,Definite,1,N,I,6
D,US,1531,M,1967,A,N,A,Definite,7,N,I,6
D,US,1533,M,1965,A,P,A,Definite,1,N,I,6
D,US,1641,F,1963,A,P,A,Definite,1,N,I,6
D,US,1661,M,1956,A,N,A,Indefinite,2,N,I,4
D,US,1676,M,1964,A,P,A,Definite,1,N,I,6
D,US,1002,F,1963,T,P,C,Definite,1,N,I,7
D,US,1005,F,1956,A,P,A,Definite,1,N,I,7
D,US,1013,F,1957,A,P,A,Definite,1,N,I,7
D,US,1014,F,1947,A,P,A,Definite,1,N,I,8
D,US,1014,F,1947,A,P,A,Definite,1,N,I,7
D,US,1028,M,1965,A,N,A,Indefinite,1,N,I,7
D,US,1083,F,1962,A,P,L,Definite,1,N,I,7
D,US,1087,M,1958,A,P,A,Definite,1,N,I,7
D,US,1092,M,1960,A,P,A,Definite,1,N,I,7
D,US,1108,M,1950,A,P,A,Definite,1,I,I,7
D,US,1115,M,1958,A,P,A,Definite,1,N,I,7
D,US,1126,F,1963,T,P,A,Definite,1,N,I,7
D,US,1128,M,1933,A,P,A,Definite,1,N,T,7
D,US,1147,M,1942,T,P,A,Definite,1,N,I,7
D,US,1148,F,1959,A,P,A,Definite,1,N,I,7
D,US,1156,F,1946,A,P,A,Definite,1,N,I,7
D,US,1165,M,1937,A,P,A,Definite,1,N,I,8
D,US,1180,F,1934,C,P,A,Definite,1,N,I,7
D,US,1180,F,1934,A,P,A,Definite,1,N,I,7
D,US,1181,M,1958,A,P,A,Definite,1,N,I,7
D,US,1209,M,1954,A,P,A,Definite,1,N,I,7
D,US,1212,M,1943,A,P,A,Definite,1,N,I,8
D,US,1219,M,1953,T,I,A,Definite,1,N,I,7
D,US,1225,F,1946,A,P,A,Definite,1,N,I,7
D,US,1258,M,1956,A,P,C,Definite,1,N,I,7
D,US,1264,F,1943,A,P,A,Definite,1,N,I,7
D,US,1268,F,1961,A,P,A,Definite,1,N,I,7
D,US,1315,F,1943,A,P,A,Definite,1,N,I,7
D,US,1340,F,1941,A,P,A,Definite,1,N,I,7
D,US,1362,F,1942,A,P,A,Definite,1,N,I,7
D,US,1374,M,1961,T,P,A,Definite,1,N,I,7
D,US,1402,M,1924,A,P,A,Definite,1,N,I,7
D,US,1409,F,1941,T,N,A,Definite,4,N,I,7
D,US,1409,F,1941,A,P,A,Definite,1,N,I,7
D,US,1414,F,1941,A,P,A,Definite,1,N,I,19
D,US,1437,F,1941,A,P,A,Definite,1,N,T,7
D,US,1444,F,1962,A,N,A,Definite,2,N,I,7
D,US,1455,F,1960,A,P,A,Definite,1,N,T,7
D,US,1487,M,1967,A,P,A,Definite,1,N,I,8
D,US,1531,M,1967,A,P,A,Definite,1,N,I,7
D,US,1541,M,1966,A,P,A,Definite,1,N,T,7
D,US,1543,M,1959,T,P,A,Definite,1,N,I,7
D,US,1549,M,1950,C,N,A,Indefinite,2,N,I,7
D,US,1552,M,1950,A,P,A,Definite,1,N,I,7
D,US,1555,M,1960,A,N,A,Definite,2,N,T,7
D,US,1573,M,1966,A,P,A,Definite,1,N,I,7
D,US,1582,M,1953,T,P,A,Definite,1,N,I,7
D,US,1669,F,1954,A,P,C,Definite,1,N,I,7
D,US,1676,M,1964,A,N,I,Definite,2,N,I,7
D,US,1691,M,1969,A,P,A,Definite,1,N,I,7
D,US,1039,M,1943,C,P,A,Definite,1,N,I,9
D,US,1041,M,1936,A,P,A,Definite,1,N,I,8
D,US,1052,M,1930,A,N,A,Indefinite,2,N,I,9
D,US,1070,M,1962,A,P,A,Definite,1,N,I,8
D,US,1098,F,1957,A,P,A,Definite,1,N,I,8
D,US,1121,M,1937,A,P,A,Definite,1,N,I,9
D,US,1121,M,1937,A,P,A,Definite,1,N,I,8
D,US,1139,M,1956,A,P,A,Definite,1,N,I,8
D,US,1145,M,1969,C,P,A,Definite,1,N,I,8
D,US,1147,M,1942,A,N,A,Definite,2,N,I,9
D,US,1148,F,1959,A,P,A,Definite,1,N,I,8
D,US,1159,M,1944,T,N,A,Definite,2,I,I,8
D,US,1163,F,1932,T,P,A,Definite,1,N,I,8
D,US,1168,M,1949,A,P,A,Definite,1,N,I,8
D,US,1169,M,1961,A,N,A,Definite,7,N,I,8
D,US,1181,M,1958,A,P,A,Definite,1,N,T,8
D,US,1224,F,1959,A,P,C,Definite,1,N,I,8
D,US,1248,F,1936,A,P,A,Definite,1,N,I,8
D,US,1252,F,1933,A,P,A,Definite,1,N,I,8
D,US,1258,M,1956,A,P,A,Definite,1,N,T,8
D,US,1292,F,1942,A,P,A,Definite,1,N,I,8
D,US,1303,F,1946,A,P,A,Definite,1,N,I,8
D,US,1316,F,1951,A,P,A,Definite,1,N,I,8
D,US,1372,F,1955,C,P,A,Definite,1,N,I,8
D,US,1383,M,1947,T,P,A,Definite,1,N,I,8
D,US,1415,F,1939,A,P,A,Definite,1,N,I,8
D,US,1423,F,1960,C,P,A,Definite,1,N,I,8
D,US,1463,M,1955,A,P,A,Definite,1,N,I,8
D,US,1466,F,1957,A,P,A,Definite,1,N,I,8
D,US,1478,M,1945,A,P,A,Definite,1,N,T,1
D,US,1528,M,1940,A,P,A,Definite,1,N,I,8
D,US,1553,M,1957,A,N,A,Definite,2,N,I,8
D,US,1554,M,1960,T,P,A,Definite,1,N,I,8
D,US,1555,M,1960,A,P,A,Definite,1,N,T,8
D,US,1568,M,1962,C,P,A,Definite,1,N,I,8
D,US,1002,F,1963,A,P,A,Definite,1,N,I,9
D,US,1018,F,1962,A,P,A,Definite,1,N,I,10
D,US,1031,F,1940,A,N,A,Definite,2,N,I,10
D,US,1035,F,1953,A,I,A,Definite,1,N,I,9
D,US,1051,M,1954,A,P,A,Definite,1,N,I,9
D,US,1059,M,1963,A,P,A,Definite,1,N,I,9
D,US,1075,F,1957,A,P,A,Definite,1,N,I,3
D,US,1083,F,1962,A,P,A,Definite,1,N,A,9
D,US,1119,M,1946,A,P,A,Definite,1,N,I,9
D,US,1121,M,1937,C,P,A,Definite,1,N,I,9
D,US,1149,F,1954,A,P,A,Definite,1,N,T,11
D,US,1212,M,1943,A,P,A,Definite,1,N,I,9
D,US,1219,M,1953,A,P,A,Definite,1,N,I,9
