Speaker,word,norm_F1,Proactive,Reactive,Style,BirthYear,Sex,PartnerEthnicity,PhillyLiveTime,HighSchoolType,Occupation_Group,wordLength
S40,i,895,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,833,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,height,722,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,nightmares,703,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,10
S40,hike,776,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,like,732,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,by,865,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,kindly,787,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,i,845,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,tribe,706,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,pine,790,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,like,696,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,quieter,923,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,like,597,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,delight,610,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,sights,706,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,fights,839,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,like,694,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,lined,719,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,bites,695,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,my,838,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,my,795,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,wiped,668,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,find,917,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i've,1032,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,delight,693,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,i,795,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,time,824,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,716,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,803,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,939,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,time,1048,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,rides,730,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,i,863,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,strikes,646,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,i,874,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,932,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,drive,813,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,fries,744,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,five,866,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,888,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,crimes,811,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,arrives,684,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,like,700,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,unlike,694,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,buys,724,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,divine,807,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,i,1005,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,while,891,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,ties,784,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,693,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,spice,703,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,bribe,664,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,709,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,794,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,fights,797,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,time,1004,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,stripes,667,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,i,645,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i've,940,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,mice,733,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,guide,840,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,472,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,outside,856,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,by,807,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,i,685,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,870,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i'm,862,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,3
S40,i,816,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,my,794,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,types,677,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,596,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i'm,787,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,3
S40,types,732,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,tide,742,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,924,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,like,764,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,lined,691,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,776,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,unlike,693,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,heights,801,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,my,806,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,mines,843,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,alike,674,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,decides,727,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,tribe,760,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,by,881,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,fried,690,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,nightmares,706,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,10
S40,like,717,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,fights,799,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,sided,826,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,i,837,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,like,683,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,sights,685,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,my,853,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,decides,652,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,slice,701,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,811,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,my,807,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,my,793,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,i,829,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,i,899,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,like,804,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,dime,743,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,fight,817,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,buys,753,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,described,677,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,9
S40,delightful,644,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,10
S40,my,884,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,knives,799,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,right,734,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,spite,638,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,by,858,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,i,753,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,like,731,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,893,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,described,673,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,9
S40,disguise,673,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,8
S40,disguise,709,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,8
S40,fights,702,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,ties,794,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,outside,734,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,i,843,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,my,953,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,i,839,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,delightful,710,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,10
S40,bribe,633,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,812,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,like,679,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,tide,756,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,skies,767,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,divine,805,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,mice,766,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,868,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,spite,638,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,like,815,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,749,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,spine,782,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,writing,744,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,my,758,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,like,552,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,pipes,707,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,my,831,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,crimes,826,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,high,744,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,cries,726,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,arrives,727,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,my,928,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,kindly,700,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,time,849,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,my,872,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,like,829,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,hike,737,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S40,i,735,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,my,822,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,2
S40,strikes,715,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,7
S40,cries,704,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,5
S40,i,843,Weaker Proactive Control,Stronger Reactive Control,Conversational,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,1
S40,nicely,637,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,6
S40,pine,678,Weaker Proactive Control,Stronger Reactive Control,Read,1990,Female,Puerto Rican,My whole life,Charter,Unemployed,4
S41,mice,639,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,i,714,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,like,771,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,like,920,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,i,1030,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,901,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,define,624,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,i,783,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,kindly,621,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,tribe,720,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,skies,836,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,christ,886,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,6
S41,buys,732,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,i,834,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,kinda,787,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,5
S41,life,835,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,strikes,732,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,i,919,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,christ,771,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,6
S41,i,681,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,866,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,life,814,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,nightmares,563,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,10
S41,time,832,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,trying,779,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,6
S41,define,595,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,heights,704,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,pine,613,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,wiped,755,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,outside,876,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,7
S41,my,662,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,2
S41,bribe,697,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,wiped,716,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,writes,648,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,arrives,714,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,sometimes,795,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,9
S41,buys,787,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,like,739,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,like,639,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,like,759,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,i,836,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,unlike,742,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,i,1013,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,crimes,601,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,i,893,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,like,794,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,spine,587,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,science,1055,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,7
S41,strikes,683,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,divine,603,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,mice,513,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,i,909,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,778,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,765,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,mines,649,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,my,806,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,2
S41,fries,747,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,cries,697,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,tribe,651,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,kindly,660,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,fights,721,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
